ID1,timepoint,time,datetime,well,sample,OD750
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,E20,Sample X116,0.124
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,E21,Sample X117,0.796
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,E22,Sample X118,0.349
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,E23,Sample X119,0.115
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,E24,Sample X120,0.038
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F01,Sample X121,0.042
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F02,Sample X122,0.127
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F03,Sample X123,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F04,Sample X124,0.117
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F05,Sample X125,0.128
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F06,Sample X126,0.128
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F07,Sample X127,0.124
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F08,Sample X128,0.423
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F09,Sample X129,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F10,Sample X130,0.864
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F11,Sample X131,0.867
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F12,Sample X132,0.145
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F13,Sample X133,0.738
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F14,Sample X134,0.865
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F15,Sample X135,0.118
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F16,Sample X136,0.119
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F17,Sample X137,0.122
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F18,Sample X138,0.829
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F19,Sample X139,0.109
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F20,Sample X140,0.130
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F21,Sample X141,0.113
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F22,Sample X142,0.124
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F23,Sample X143,0.120
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,F24,Sample X144,0.037
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G01,Sample X145,0.044
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G02,Sample X146,0.131
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G03,Sample X147,0.129
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G04,Sample X148,0.120
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G05,Sample X149,0.859
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G06,Sample X150,0.144
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G07,Sample X151,0.129
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G08,Sample X152,0.412
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G09,Sample X153,0.132
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G10,Sample X154,0.135
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G11,Sample X155,0.136
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G12,Sample X156,0.137
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G13,Sample X157,0.131
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G14,Sample X158,0.128
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G15,Sample X159,0.124
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G16,Sample X160,0.872
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G17,Sample X161,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G18,Sample X162,0.118
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G19,Sample X163,0.122
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G20,Sample X164,0.127
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G21,Sample X165,0.123
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G22,Sample X166,0.114
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G23,Sample X167,0.123
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,G24,Sample X168,0.032
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H01,Sample X169,0.046
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H02,Sample X170,0.123
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H03,Sample X171,0.389
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H04,Sample X172,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H05,Sample X173,0.426
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H06,Sample X174,0.868
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H07,Sample X175,0.127
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H08,Sample X176,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H09,Sample X177,0.729
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H10,Sample X178,0.789
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H11,Sample X179,0.864
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H12,Sample X180,0.119
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H13,Sample X181,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H14,Sample X182,0.123
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H15,Sample X183,0.119
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H16,Sample X184,0.134
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H17,Sample X185,0.122
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H18,Sample X186,0.120
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H19,Sample X187,0.122
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H20,Sample X188,0.115
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H21,Sample X189,0.111
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H22,Sample X190,0.115
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H23,Sample X191,0.113
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,H24,Sample X192,0.036
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I01,Sample X193,0.038
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I02,Sample X194,0.164
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I03,Sample X195,0.840
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I04,Sample X196,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I05,Sample X197,0.123
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I06,Sample X198,0.127
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I07,Sample X199,0.890
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I08,Sample X200,0.891
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I09,Sample X201,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I10,Sample X202,0.126
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I11,Sample X203,0.128
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I12,Sample X204,0.127
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I13,Sample X205,0.130
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I14,Sample X206,0.871
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I15,Sample X207,0.842
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I16,Sample X208,0.122
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I17,Sample X209,0.880
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I18,Sample X210,0.120
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I19,Sample X211,0.123
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I20,Sample X212,0.127
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I21,Sample X213,0.111
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I22,Sample X214,0.115
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I23,Sample X215,0.121
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,I24,Sample X216,0.040
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J01,Sample X217,0.055
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J02,Sample X218,0.128
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J03,Sample X219,0.778
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J04,Sample X220,0.736
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J05,Sample X221,0.140
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J06,Sample X222,0.798
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J07,Sample X223,0.130
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J08,Sample X224,0.136
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J09,Sample X225,0.138
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J10,Sample X226,0.131
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J11,Sample X227,0.130
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J12,Sample X228,0.126
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J13,Sample X229,0.895
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J14,Sample X230,0.768
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J15,Sample X231,0.123
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J16,Sample X232,0.121
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J17,Sample X233,0.129
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J18,Sample X234,0.919
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J19,Sample X235,0.785
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J20,Sample X236,0.738
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J21,Sample X237,0.782
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J22,Sample X238,0.124
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J23,Sample X239,0.128
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,J24,Sample X240,0.040
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K01,Sample X241,0.042
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K02,Sample X242,0.745
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K03,Sample X243,0.757
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K04,Sample X244,0.114
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K05,Sample X245,0.162
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K06,Sample X246,0.128
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K07,Sample X247,0.870
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K08,Sample X248,0.129
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K09,Sample X249,0.131
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K10,Sample X250,0.395
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K11,Sample X251,0.129
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K12,Sample X252,0.126
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K13,Sample X253,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K14,Sample X254,0.139
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K15,Sample X255,0.123
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K16,Sample X256,0.124
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K17,Sample X257,0.406
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K18,Sample X258,0.871
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K19,Sample X259,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K20,Sample X260,0.842
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K21,Sample X261,0.348
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K22,Sample X262,0.126
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K23,Sample X263,0.713
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,K24,Sample X264,0.040
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L01,Sample X265,0.043
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L02,Sample X266,0.735
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L03,Sample X267,0.119
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L04,Sample X268,0.118
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L05,Sample X269,0.809
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L06,Sample X270,0.123
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L07,Sample X271,0.119
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L08,Sample X272,0.126
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L09,Sample X273,0.411
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L10,Sample X274,0.123
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L11,Sample X275,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L12,Sample X276,0.466
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L13,Sample X277,0.124
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L14,Sample X278,0.132
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L15,Sample X279,0.126
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L16,Sample X280,0.823
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L17,Sample X281,0.128
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L18,Sample X282,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L19,Sample X283,0.739
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L20,Sample X284,0.123
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L21,Sample X285,0.800
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L22,Sample X286,0.129
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L23,Sample X287,0.116
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,L24,Sample X288,0.040
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M01,Sample X289,0.062
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M02,Sample X290,0.138
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M03,Sample X291,0.257
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M04,Sample X292,0.115
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M05,Sample X293,0.779
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M06,Sample X294,0.745
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M07,Sample X295,0.121
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M08,Sample X296,0.121
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M09,Sample X297,0.120
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M10,Sample X298,0.834
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M11,Sample X299,0.126
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M12,Sample X300,0.124
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M13,Sample X301,0.121
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M14,Sample X302,0.126
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M15,Sample X303,0.136
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M16,Sample X304,0.121
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M17,Sample X305,0.128
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M18,Sample X306,0.121
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M19,Sample X307,0.853
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M20,Sample X308,0.124
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M21,Sample X309,0.782
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M22,Sample X310,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M23,Sample X311,0.681
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,M24,Sample X312,0.058
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N01,Sample X313,0.047
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N02,Sample X314,0.129
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N03,Sample X315,0.126
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N04,Sample X316,0.684
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N05,Sample X317,0.767
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N06,Sample X318,0.119
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N07,Sample X319,0.610
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N08,Sample X320,0.115
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N09,Sample X321,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N10,Sample X322,0.252
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N11,Sample X323,0.119
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N12,Sample X324,0.121
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N13,Sample X325,0.113
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N14,Sample X326,0.121
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N15,Sample X327,0.650
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N16,Sample X328,0.137
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N17,Sample X329,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N18,Sample X330,0.116
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N19,Sample X331,0.136
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N20,Sample X332,0.121
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N21,Sample X333,0.116
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N22,Sample X334,0.126
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N23,Sample X335,0.663
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,N24,Sample X336,0.043
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O01,Sample X337,0.052
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O02,Sample X338,0.117
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O03,Sample X339,0.120
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O04,Sample X340,0.120
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O05,Sample X341,0.567
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O06,Sample X342,0.670
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O07,Sample X343,0.461
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O08,Sample X344,0.128
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O09,Sample X345,0.126
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O10,Sample X346,0.134
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O11,Sample X347,0.140
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O12,Sample X348,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O13,Sample X349,0.127
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O14,Sample X350,0.124
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O15,Sample X351,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O16,Sample X352,0.133
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O17,Sample X353,0.120
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O18,Sample X354,0.729
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O19,Sample X355,0.125
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O20,Sample X356,0.134
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O21,Sample X357,0.720
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O22,Sample X358,0.153
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O23,Sample X359,0.475
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,O24,Sample X360,0.043
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P01,Sample X361,0.058
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P02,Sample X362,0.363
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P03,Sample X363,0.438
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P04,Sample X364,0.472
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P05,Sample X365,0.489
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P06,Sample X366,0.478
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P07,Sample X367,0.532
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P08,Sample X368,0.524
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P09,Sample X369,0.523
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P10,Sample X370,0.531
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P11,Sample X371,0.544
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P12,Sample X372,0.512
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P13,Sample X373,0.527
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P14,Sample X374,0.515
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P15,Sample X375,0.512
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P16,Sample X376,0.521
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P17,Sample X377,0.509
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P18,Sample X378,0.495
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P19,Sample X379,0.496
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P20,Sample X380,0.476
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P21,Sample X381,0.430
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P22,Sample X382,0.406
cytomatIncubator520,T4,2022-08-07 18-49-44,2022-08-07 18:49:44,P23,Sample X383,0.385
