measurement_ID,plate_ID,timepoint,wavelength,well,value_ID,well_type,Compound,Concentration,OD
gradient_684,gradient,T1,684,K18,gradient_684.K18,Control,DMSO,5,0.271
gradient_684,gradient,T1,684,K19,gradient_684.K19,Control,DMSO,5,0.2654
gradient_684,gradient,T1,684,K20,gradient_684.K20,Control,DMSO,5,0.3469
gradient_684,gradient,T1,684,K21,gradient_684.K21,Control,DMSO,5,0.2617
gradient_684,gradient,T1,684,K22,gradient_684.K22,Control,DMSO,5,0.355
gradient_684,gradient,T1,684,K23,gradient_684.K23,Experimental,Tetraethylthiuram disulfide,1.66666666666667,0.1163
gradient_684,gradient,T1,684,K24,gradient_684.K24,NA,NA,NA,0.2153
gradient_684,gradient,T1,684,L01,gradient_684.L01,NA,NA,NA,0.2047
gradient_684,gradient,T1,684,L02,gradient_684.L02,Experimental,Hydrastinine hydrochloride,6.66666666666667,0.1793
gradient_684,gradient,T1,684,L03,gradient_684.L03,Control,DMSO,5,0.2761
gradient_684,gradient,T1,684,L04,gradient_684.L04,Control,DMSO,5,0.2933
gradient_684,gradient,T1,684,L05,gradient_684.L05,Control,DMSO,5,0.3299
gradient_684,gradient,T1,684,L06,gradient_684.L06,Control,DMSO,5,0.5612
gradient_684,gradient,T1,684,L07,gradient_684.L07,Control,DMSO,5,0.2989
gradient_684,gradient,T1,684,L08,gradient_684.L08,Control,DMSO,5,0.3766
gradient_684,gradient,T1,684,L09,gradient_684.L09,Control,DMSO,5,0.2775
gradient_684,gradient,T1,684,L10,gradient_684.L10,Experimental,WB 64,3.33333333333333,0.2668
gradient_684,gradient,T1,684,L11,gradient_684.L11,Control,DMSO,5,0.455
gradient_684,gradient,T1,684,L12,gradient_684.L12,Control,DMSO,5,0.373
gradient_684,gradient,T1,684,L13,gradient_684.L13,Experimental,BEPHENIUM HYDROXYNAPTHOATE,5,0.4168
gradient_684,gradient,T1,684,L14,gradient_684.L14,Experimental,BICUCULLINE(-) METHIODIDE,6.66666666666667,0.2563
gradient_684,gradient,T1,684,L15,gradient_684.L15,Experimental,Riboflavine,1.66666666666667,0.4224
gradient_684,gradient,T1,684,L16,gradient_684.L16,Control,DMSO,5,0.3568
gradient_684,gradient,T1,684,L17,gradient_684.L17,Experimental,THIMEROSAL,3.33333333333333,0.07
gradient_684,gradient,T1,684,L18,gradient_684.L18,Control,DMSO,5,0.3272
gradient_684,gradient,T1,684,L19,gradient_684.L19,Control,DMSO,5,0.4766
gradient_684,gradient,T1,684,L20,gradient_684.L20,Control,DMSO,5,0.4026
gradient_684,gradient,T1,684,L21,gradient_684.L21,Control,DMSO,5,0.4877
gradient_684,gradient,T1,684,L22,gradient_684.L22,Control,DMSO,5,0.312
gradient_684,gradient,T1,684,L23,gradient_684.L23,Experimental,WB 64,1.66666666666667,0.2152
gradient_684,gradient,T1,684,L24,gradient_684.L24,NA,NA,NA,0.1729
gradient_684,gradient,T1,684,M01,gradient_684.M01,NA,NA,NA,0.1589
gradient_684,gradient,T1,684,M02,gradient_684.M02,Control,DMSO,5,0.1455
gradient_684,gradient,T1,684,M03,gradient_684.M03,Control,DMSO,5,0.2295
gradient_684,gradient,T1,684,M04,gradient_684.M04,Control,DMSO,5,0.2314
gradient_684,gradient,T1,684,M05,gradient_684.M05,Control,DMSO,5,0.2539
gradient_684,gradient,T1,684,M06,gradient_684.M06,Control,DMSO,5,0.1848
gradient_684,gradient,T1,684,M07,gradient_684.M07,Experimental,RIBOFLAVIN,6.66666666666667,0.0639
gradient_684,gradient,T1,684,M08,gradient_684.M08,Control,DMSO,5,0.3116
gradient_684,gradient,T1,684,M09,gradient_684.M09,Control,DMSO,5,0.1517
gradient_684,gradient,T1,684,M10,gradient_684.M10,Control,DMSO,5,0.214
gradient_684,gradient,T1,684,M11,gradient_684.M11,Control,DMSO,5,0.1757
gradient_684,gradient,T1,684,M12,gradient_684.M12,Control,DMSO,5,0.2986
gradient_684,gradient,T1,684,M13,gradient_684.M13,Control,DMSO,5,0.3226
gradient_684,gradient,T1,684,M14,gradient_684.M14,Experimental,Hydrastinine hydrochloride,3.33333333333333,0.3359
gradient_684,gradient,T1,684,M15,gradient_684.M15,Experimental,COUMOPHOS,6.66666666666667,0.2464
gradient_684,gradient,T1,684,M16,gradient_684.M16,Control,DMSO,5,0.3888
gradient_684,gradient,T1,684,M17,gradient_684.M17,Experimental,Bicuculline (+),1.66666666666667,0.3535
gradient_684,gradient,T1,684,M18,gradient_684.M18,Control,DMSO,5,0.2454
gradient_684,gradient,T1,684,M19,gradient_684.M19,Control,DMSO,5,0.2142
gradient_684,gradient,T1,684,M20,gradient_684.M20,Control,DMSO,5,0.3193
gradient_684,gradient,T1,684,M21,gradient_684.M21,Experimental,THIMEROSAL,1.66666666666667,0.0545
gradient_684,gradient,T1,684,M22,gradient_684.M22,Experimental,Remerine HCl,6.66666666666667,0.0804
gradient_684,gradient,T1,684,M23,gradient_684.M23,Control,DMSO,5,0.2393
gradient_684,gradient,T1,684,M24,gradient_684.M24,NA,NA,NA,0.2576
gradient_684,gradient,T1,684,N01,gradient_684.N01,NA,NA,NA,0.1677
gradient_684,gradient,T1,684,N02,gradient_684.N02,Experimental,Tunicamycin B,5,0.0658
gradient_684,gradient,T1,684,N03,gradient_684.N03,Experimental,Bicuculline (+),5,0.1885
gradient_684,gradient,T1,684,N04,gradient_684.N04,Control,DMSO,5,0.1864
gradient_684,gradient,T1,684,N05,gradient_684.N05,Experimental,IRIDIN,1.66666666666667,0.4393
gradient_684,gradient,T1,684,N06,gradient_684.N06,Control,DMSO,5,0.1767
gradient_684,gradient,T1,684,N07,gradient_684.N07,Experimental,Tunicamycin B,6.66666666666667,0.0728
gradient_684,gradient,T1,684,N08,gradient_684.N08,Control,DMSO,5,0.4598
gradient_684,gradient,T1,684,N09,gradient_684.N09,Control,DMSO,5,0.2565
gradient_684,gradient,T1,684,N10,gradient_684.N10,Experimental,GENTIAN VIOLET,1.66666666666667,0.1247
gradient_684,gradient,T1,684,N11,gradient_684.N11,Experimental,DL-alpha-Methyl-p-tyrosine,6.66666666666667,0.3364
gradient_684,gradient,T1,684,N12,gradient_684.N12,Control,DMSO,5,0.2365
gradient_684,gradient,T1,684,N13,gradient_684.N13,Control,DMSO,5,0.4914
gradient_684,gradient,T1,684,N14,gradient_684.N14,Experimental,THIMEROSAL,5,0.0481
gradient_684,gradient,T1,684,N15,gradient_684.N15,Control,DMSO,5,0.2874
gradient_684,gradient,T1,684,N16,gradient_684.N16,Control,DMSO,5,0.323
gradient_684,gradient,T1,684,N17,gradient_684.N17,Experimental,METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE,5,0.1617
gradient_684,gradient,T1,684,N18,gradient_684.N18,Control,DMSO,5,0.264
gradient_684,gradient,T1,684,N19,gradient_684.N19,Control,DMSO,5,0.2629
gradient_684,gradient,T1,684,N20,gradient_684.N20,Experimental,Remerine HCl,3.33333333333333,0.1933
gradient_684,gradient,T1,684,N21,gradient_684.N21,Control,DMSO,5,0.4328
gradient_684,gradient,T1,684,N22,gradient_684.N22,Control,DMSO,5,0.2009
gradient_684,gradient,T1,684,N23,gradient_684.N23,Control,DMSO,5,0.2197
gradient_684,gradient,T1,684,N24,gradient_684.N24,NA,NA,NA,0.2426
gradient_684,gradient,T1,684,O01,gradient_684.O01,NA,NA,NA,0.1332
gradient_684,gradient,T1,684,O02,gradient_684.O02,Control,DMSO,5,0.1446
gradient_684,gradient,T1,684,O03,gradient_684.O03,Experimental,COUMOPHOS,3.33333333333333,0.1072
gradient_684,gradient,T1,684,O04,gradient_684.O04,Experimental,METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE,1.66666666666667,0.143
gradient_684,gradient,T1,684,O05,gradient_684.O05,Control,DMSO,5,0.1392
gradient_684,gradient,T1,684,O06,gradient_684.O06,Control,DMSO,5,0.2321
gradient_684,gradient,T1,684,O07,gradient_684.O07,Experimental,BICUCULLINE (+),3.33333333333333,0.1997
gradient_684,gradient,T1,684,O08,gradient_684.O08,Experimental,Disulfiram,3.33333333333333,0.075
gradient_684,gradient,T1,684,O09,gradient_684.O09,Control,DMSO,5,0.2571
gradient_684,gradient,T1,684,O10,gradient_684.O10,Control,DMSO,5,0.1836
gradient_684,gradient,T1,684,O11,gradient_684.O11,Control,DMSO,5,0.2319
gradient_684,gradient,T1,684,O12,gradient_684.O12,Experimental,Disulfiram,5,0.0653
gradient_684,gradient,T1,684,O13,gradient_684.O13,Control,DMSO,5,0.2438
gradient_684,gradient,T1,684,O14,gradient_684.O14,Control,DMSO,5,0.1978
gradient_684,gradient,T1,684,O15,gradient_684.O15,Control,DMSO,5,0.2973
gradient_684,gradient,T1,684,O16,gradient_684.O16,Control,DMSO,5,0.2652
gradient_684,gradient,T1,684,O17,gradient_684.O17,Control,DMSO,5,0.2186
gradient_684,gradient,T1,684,O18,gradient_684.O18,Experimental,RIBOFLAVIN,1.66666666666667,0.2024
gradient_684,gradient,T1,684,O19,gradient_684.O19,Control,DMSO,5,0.1935
gradient_684,gradient,T1,684,O20,gradient_684.O20,Experimental,IRIDIN,6.66666666666667,0.2176
gradient_684,gradient,T1,684,O21,gradient_684.O21,Control,DMSO,5,0.2192
gradient_684,gradient,T1,684,O22,gradient_684.O22,Control,DMSO,5,0.2121
gradient_684,gradient,T1,684,O23,gradient_684.O23,Experimental,IRIDIN,3.33333333333333,0.1559
gradient_684,gradient,T1,684,O24,gradient_684.O24,NA,NA,NA,0.2193
gradient_684,gradient,T1,684,P01,gradient_684.P01,NA,NA,NA,0.1426
gradient_684,gradient,T1,684,P02,gradient_684.P02,NA,NA,NA,0.1574
gradient_684,gradient,T1,684,P03,gradient_684.P03,NA,NA,NA,0.1382
gradient_684,gradient,T1,684,P04,gradient_684.P04,NA,NA,NA,0.1984
gradient_684,gradient,T1,684,P05,gradient_684.P05,NA,NA,NA,0.1867
gradient_684,gradient,T1,684,P06,gradient_684.P06,NA,NA,NA,0.1586
gradient_684,gradient,T1,684,P07,gradient_684.P07,NA,NA,NA,0.1807
gradient_684,gradient,T1,684,P08,gradient_684.P08,NA,NA,NA,0.2498
gradient_684,gradient,T1,684,P09,gradient_684.P09,NA,NA,NA,0.2711
gradient_684,gradient,T1,684,P10,gradient_684.P10,NA,NA,NA,0.2363
gradient_684,gradient,T1,684,P11,gradient_684.P11,NA,NA,NA,0.2089
gradient_684,gradient,T1,684,P12,gradient_684.P12,NA,NA,NA,0.2002
gradient_684,gradient,T1,684,P13,gradient_684.P13,NA,NA,NA,0.1892
gradient_684,gradient,T1,684,P14,gradient_684.P14,NA,NA,NA,0.3041
gradient_684,gradient,T1,684,P15,gradient_684.P15,NA,NA,NA,0.3053
gradient_684,gradient,T1,684,P16,gradient_684.P16,NA,NA,NA,0.313
gradient_684,gradient,T1,684,P17,gradient_684.P17,NA,NA,NA,0.1952
gradient_684,gradient,T1,684,P18,gradient_684.P18,NA,NA,NA,0.1905
gradient_684,gradient,T1,684,P19,gradient_684.P19,NA,NA,NA,0.2374
gradient_684,gradient,T1,684,P20,gradient_684.P20,NA,NA,NA,0.1876
gradient_684,gradient,T1,684,P21,gradient_684.P21,NA,NA,NA,0.3009
gradient_684,gradient,T1,684,P22,gradient_684.P22,NA,NA,NA,0.166
gradient_684,gradient,T1,684,P23,gradient_684.P23,NA,NA,NA,0.1612
gradient_684,gradient,T1,684,P24,gradient_684.P24,NA,NA,NA,0.1843
gradient_684,gradient,T2,684,A01,gradient_684.A01,NA,NA,NA,0.4401
gradient_684,gradient,T2,684,A02,gradient_684.A02,NA,NA,NA,0.4323
gradient_684,gradient,T2,684,A03,gradient_684.A03,NA,NA,NA,0.5903
gradient_684,gradient,T2,684,A04,gradient_684.A04,NA,NA,NA,0.8941
gradient_684,gradient,T2,684,A05,gradient_684.A05,NA,NA,NA,0.7342
gradient_684,gradient,T2,684,A06,gradient_684.A06,NA,NA,NA,0.766
gradient_684,gradient,T2,684,A07,gradient_684.A07,NA,NA,NA,0.6735
gradient_684,gradient,T2,684,A08,gradient_684.A08,NA,NA,NA,0.6355
gradient_684,gradient,T2,684,A09,gradient_684.A09,NA,NA,NA,0.3658
gradient_684,gradient,T2,684,A10,gradient_684.A10,NA,NA,NA,0.1657
gradient_684,gradient,T2,684,A11,gradient_684.A11,NA,NA,NA,0.2223
gradient_684,gradient,T2,684,A12,gradient_684.A12,NA,NA,NA,0.2295
gradient_684,gradient,T2,684,A13,gradient_684.A13,NA,NA,NA,0.2232
gradient_684,gradient,T2,684,A14,gradient_684.A14,NA,NA,NA,0.2624
gradient_684,gradient,T2,684,A15,gradient_684.A15,NA,NA,NA,0.2764
gradient_684,gradient,T2,684,A16,gradient_684.A16,NA,NA,NA,0.2521
gradient_684,gradient,T2,684,A17,gradient_684.A17,NA,NA,NA,0.2982
gradient_684,gradient,T2,684,A18,gradient_684.A18,NA,NA,NA,0.2179
gradient_684,gradient,T2,684,A19,gradient_684.A19,NA,NA,NA,0.3139
gradient_684,gradient,T2,684,A20,gradient_684.A20,NA,NA,NA,0.2906
gradient_684,gradient,T2,684,A21,gradient_684.A21,NA,NA,NA,0.2957
gradient_684,gradient,T2,684,A22,gradient_684.A22,NA,NA,NA,0.2281
gradient_684,gradient,T2,684,A23,gradient_684.A23,NA,NA,NA,0.4402
gradient_684,gradient,T2,684,A24,gradient_684.A24,NA,NA,NA,0.2797
gradient_684,gradient,T2,684,B01,gradient_684.B01,NA,NA,NA,0.2336
gradient_684,gradient,T2,684,B02,gradient_684.B02,Control,DMSO,5,0.2741
gradient_684,gradient,T2,684,B03,gradient_684.B03,Experimental,PHENYLMERCURIC ACETATE,5,0.1156
gradient_684,gradient,T2,684,B04,gradient_684.B04,Experimental,Hydrastinine hydrochloride,1.66666666666667,0.701
gradient_684,gradient,T2,684,B05,gradient_684.B05,Control,DMSO,5,0.8021
gradient_684,gradient,T2,684,B06,gradient_684.B06,Control,DMSO,5,0.6219
gradient_684,gradient,T2,684,B07,gradient_684.B07,Control,DMSO,5,0.5804
gradient_684,gradient,T2,684,B08,gradient_684.B08,Control,DMSO,5,0.4858
gradient_684,gradient,T2,684,B09,gradient_684.B09,Control,DMSO,5,0.6163
gradient_684,gradient,T2,684,B10,gradient_684.B10,Control,DMSO,5,0.6148
gradient_684,gradient,T2,684,B11,gradient_684.B11,Control,DMSO,5,0.5766
gradient_684,gradient,T2,684,B12,gradient_684.B12,Control,DMSO,5,0.7311
gradient_684,gradient,T2,684,B13,gradient_684.B13,Experimental,Remerine HCl,5,0.1812
gradient_684,gradient,T2,684,B14,gradient_684.B14,Control,DMSO,5,0.289
gradient_684,gradient,T2,684,B15,gradient_684.B15,Experimental,COUMOPHOS,5,0.4324
gradient_684,gradient,T2,684,B16,gradient_684.B16,Control,DMSO,5,0.3484
gradient_684,gradient,T2,684,B17,gradient_684.B17,Control,DMSO,5,0.3312
gradient_684,gradient,T2,684,B18,gradient_684.B18,Experimental,PHENYLMERCURIC ACETATE,1.66666666666667,0.0342
gradient_684,gradient,T2,684,B19,gradient_684.B19,Experimental,Remerine HCl,1.66666666666667,0.136
gradient_684,gradient,T2,684,B20,gradient_684.B20,Experimental,Riboflavine,5,0.1646
gradient_684,gradient,T2,684,B21,gradient_684.B21,Experimental,Bicuculline (+),3.33333333333333,0.3508
gradient_684,gradient,T2,684,B22,gradient_684.B22,Control,DMSO,5,0.3372
gradient_684,gradient,T2,684,B23,gradient_684.B23,Control,DMSO,5,0.2846
gradient_684,gradient,T2,684,B24,gradient_684.B24,NA,NA,NA,0.219
gradient_684,gradient,T2,684,C01,gradient_684.C01,NA,NA,NA,0.2489
gradient_684,gradient,T2,684,C02,gradient_684.C02,Experimental,Tetraethylthiuram disulfide,3.33333333333333,0.2045
gradient_684,gradient,T2,684,C03,gradient_684.C03,Control,DMSO,5,0.4879
gradient_684,gradient,T2,684,C04,gradient_684.C04,Control,DMSO,5,0.4788
gradient_684,gradient,T2,684,C05,gradient_684.C05,Experimental,Pifithrin-mu,6.66666666666667,0.4099
gradient_684,gradient,T2,684,C06,gradient_684.C06,Experimental,Gliotoxin,1.66666666666667,0.2168
gradient_684,gradient,T2,684,C07,gradient_684.C07,Experimental,Riboflavine,3.33333333333333,0.2927
gradient_684,gradient,T2,684,C08,gradient_684.C08,Control,DMSO,5,0.7568
gradient_684,gradient,T2,684,C09,gradient_684.C09,Experimental,Tetraethylthiuram disulfide,5,0.0704
gradient_684,gradient,T2,684,C10,gradient_684.C10,Experimental,BICUCULLINE (+),1.66666666666667,0.1656
gradient_684,gradient,T2,684,C11,gradient_684.C11,Control,DMSO,5,0.1443
gradient_684,gradient,T2,684,C12,gradient_684.C12,Experimental,HYDRASTININE HYDROCHLORIDE,1.66666666666667,0.1341
gradient_684,gradient,T2,684,C13,gradient_684.C13,Control,DMSO,5,0.3972
gradient_684,gradient,T2,684,C14,gradient_684.C14,Experimental,WB 64,5,0.442
gradient_684,gradient,T2,684,C15,gradient_684.C15,Control,DMSO,5,0.1775
gradient_684,gradient,T2,684,C16,gradient_684.C16,Experimental,Tetraethylthiuram disulfide,6.66666666666667,0.0516
gradient_684,gradient,T2,684,C17,gradient_684.C17,Experimental,HYDRASTININE HYDROCHLORIDE,6.66666666666667,0.2113
gradient_684,gradient,T2,684,C18,gradient_684.C18,Control,DMSO,5,0.2389
gradient_684,gradient,T2,684,C19,gradient_684.C19,Control,DMSO,5,0.2717
gradient_684,gradient,T2,684,C20,gradient_684.C20,Experimental,METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE,3.33333333333333,0.1691
gradient_684,gradient,T2,684,C21,gradient_684.C21,Control,DMSO,5,0.296
gradient_684,gradient,T2,684,C22,gradient_684.C22,Control,DMSO,5,0.2522
gradient_684,gradient,T2,684,C23,gradient_684.C23,Experimental,GOSSYPETIN,6.66666666666667,0.1992
gradient_684,gradient,T2,684,C24,gradient_684.C24,NA,NA,NA,0.2103
gradient_684,gradient,T2,684,D01,gradient_684.D01,NA,NA,NA,0.2209
gradient_684,gradient,T2,684,D02,gradient_684.D02,Control,DMSO,5,0.2846
gradient_684,gradient,T2,684,D03,gradient_684.D03,Control,DMSO,5,0.5215
gradient_684,gradient,T2,684,D04,gradient_684.D04,Control,DMSO,5,0.5063
gradient_684,gradient,T2,684,D05,gradient_684.D05,Control,DMSO,5,0.7336
gradient_684,gradient,T2,684,D06,gradient_684.D06,Control,DMSO,5,0.4217
gradient_684,gradient,T2,684,D07,gradient_684.D07,Control,DMSO,5,0.3994
gradient_684,gradient,T2,684,D08,gradient_684.D08,Control,DMSO,5,0.8564
gradient_684,gradient,T2,684,D09,gradient_684.D09,Experimental,GOSSYPETIN,3.33333333333333,0.6493
gradient_684,gradient,T2,684,D10,gradient_684.D10,Control,DMSO,5,0.8244
gradient_684,gradient,T2,684,D11,gradient_684.D11,Experimental,Hymecromone,6.66666666666667,0.6213
gradient_684,gradient,T2,684,D12,gradient_684.D12,Experimental,Gliotoxin,6.66666666666667,0.0662
gradient_684,gradient,T2,684,D13,gradient_684.D13,Experimental,Tunicamycin B,3.33333333333333,0.1101
gradient_684,gradient,T2,684,D14,gradient_684.D14,Control,DMSO,5,0.5984
gradient_684,gradient,T2,684,D15,gradient_684.D15,Control,DMSO,5,0.6241
gradient_684,gradient,T2,684,D16,gradient_684.D16,Control,DMSO,5,0.8556
gradient_684,gradient,T2,684,D17,gradient_684.D17,Control,DMSO,5,0.4259
gradient_684,gradient,T2,684,D18,gradient_684.D18,Control,DMSO,5,0.5241
gradient_684,gradient,T2,684,D19,gradient_684.D19,Experimental,NAFCILLIN SODIUM,6.66666666666667,0.181
gradient_684,gradient,T2,684,D20,gradient_684.D20,Control,DMSO,5,0.4602
gradient_684,gradient,T2,684,D21,gradient_684.D21,Control,DMSO,5,0.4693
gradient_684,gradient,T2,684,D22,gradient_684.D22,Control,DMSO,5,0.3058
gradient_684,gradient,T2,684,D23,gradient_684.D23,Experimental,NAFCILLIN SODIUM,5,0.2732
gradient_684,gradient,T2,684,D24,gradient_684.D24,NA,NA,NA,0.269
gradient_684,gradient,T2,684,E01,gradient_684.E01,NA,NA,NA,0.2305
gradient_684,gradient,T2,684,E02,gradient_684.E02,Control,DMSO,5,0.2746
gradient_684,gradient,T2,684,E03,gradient_684.E03,Control,DMSO,5,0.8194
gradient_684,gradient,T2,684,E04,gradient_684.E04,Control,DMSO,5,0.7215
gradient_684,gradient,T2,684,E05,gradient_684.E05,Control,DMSO,5,0.8504
gradient_684,gradient,T2,684,E06,gradient_684.E06,Control,DMSO,5,1.1783
gradient_684,gradient,T2,684,E07,gradient_684.E07,Control,DMSO,5,0.1901
gradient_684,gradient,T2,684,E08,gradient_684.E08,Control,DMSO,5,0.2283
gradient_684,gradient,T2,684,E09,gradient_684.E09,Control,DMSO,5,0.2744
gradient_684,gradient,T2,684,E10,gradient_684.E10,Experimental,WB 64,6.66666666666667,0.4099
gradient_684,gradient,T2,684,E11,gradient_684.E11,Control,DMSO,5,0.4711
gradient_684,gradient,T2,684,E12,gradient_684.E12,Control,DMSO,5,0.6132
gradient_684,gradient,T2,684,E13,gradient_684.E13,Control,DMSO,5,0.3868
gradient_684,gradient,T2,684,E14,gradient_684.E14,Control,DMSO,5,0.3614
gradient_684,gradient,T2,684,E15,gradient_684.E15,Control,DMSO,5,0.2997
gradient_684,gradient,T2,684,E16,gradient_684.E16,Experimental,BICUCULLINE (+),5,0.6348
gradient_684,gradient,T2,684,E17,gradient_684.E17,Experimental,PUERARIN,5,0.4792
gradient_684,gradient,T2,684,E18,gradient_684.E18,Control,DMSO,5,0.4933
gradient_684,gradient,T2,684,E19,gradient_684.E19,Control,DMSO,5,0.4786
gradient_684,gradient,T2,684,E20,gradient_684.E20,Control,DMSO,5,0.773
gradient_684,gradient,T2,684,E21,gradient_684.E21,Control,DMSO,5,0.6601
gradient_684,gradient,T2,684,E22,gradient_684.E22,Control,DMSO,5,0.3835
gradient_684,gradient,T2,684,E23,gradient_684.E23,Control,DMSO,5,0.5257
gradient_684,gradient,T2,684,E24,gradient_684.E24,NA,NA,NA,0.3209
gradient_684,gradient,T2,684,F01,gradient_684.F01,NA,NA,NA,0.4837
gradient_684,gradient,T2,684,F02,gradient_684.F02,Control,DMSO,5,0.7884
gradient_684,gradient,T2,684,F03,gradient_684.F03,Control,DMSO,5,0.4146
gradient_684,gradient,T2,684,F04,gradient_684.F04,Experimental,Disulfiram,1.66666666666667,0.0809
gradient_684,gradient,T2,684,F05,gradient_684.F05,Control,DMSO,5,0.9516
gradient_684,gradient,T2,684,F06,gradient_684.F06,Control,DMSO,5,0.5669
gradient_684,gradient,T2,684,F07,gradient_684.F07,Control,DMSO,5,0.4699
gradient_684,gradient,T2,684,F08,gradient_684.F08,Control,DMSO,5,0.5391
gradient_684,gradient,T2,684,F09,gradient_684.F09,Experimental,Pifithrin-mu,1.66666666666667,0.3709
gradient_684,gradient,T2,684,F10,gradient_684.F10,Control,DMSO,5,0.719
gradient_684,gradient,T2,684,F11,gradient_684.F11,Experimental,Hydrastinine hydrochloride,5,0.8414
gradient_684,gradient,T2,684,F12,gradient_684.F12,Control,DMSO,5,0.3764
gradient_684,gradient,T2,684,F13,gradient_684.F13,Control,DMSO,5,0.7292
gradient_684,gradient,T2,684,F14,gradient_684.F14,Control,DMSO,5,0.5906
gradient_684,gradient,T2,684,F15,gradient_684.F15,Experimental,NAFCILLIN SODIUM,3.33333333333333,0.2634
gradient_684,gradient,T2,684,F16,gradient_684.F16,Control,DMSO,5,0.6932
gradient_684,gradient,T2,684,F17,gradient_684.F17,Control,DMSO,5,0.7137
gradient_684,gradient,T2,684,F18,gradient_684.F18,Control,DMSO,5,0.593
gradient_684,gradient,T2,684,F19,gradient_684.F19,Control,DMSO,5,0.4864
gradient_684,gradient,T2,684,F20,gradient_684.F20,Control,DMSO,5,0.6195
gradient_684,gradient,T2,684,F21,gradient_684.F21,Experimental,BEPHENIUM HYDROXYNAPTHOATE,6.66666666666667,0.3715
gradient_684,gradient,T2,684,F22,gradient_684.F22,Experimental,DL-alpha-Methyl-p-tyrosine,3.33333333333333,0.5069
gradient_684,gradient,T2,684,F23,gradient_684.F23,Control,DMSO,5,0.4034
gradient_684,gradient,T2,684,F24,gradient_684.F24,NA,NA,NA,0.2795
gradient_684,gradient,T2,684,G01,gradient_684.G01,NA,NA,NA,0.5409
gradient_684,gradient,T2,684,G02,gradient_684.G02,Control,DMSO,5,0.5229
gradient_684,gradient,T2,684,G03,gradient_684.G03,Experimental,METHYL 7-DESHYDROXYPYROGALLIN-4-CARBOXYLATE,6.66666666666667,0.2076
gradient_684,gradient,T2,684,G04,gradient_684.G04,Control,DMSO,5,1.0591
gradient_684,gradient,T2,684,G05,gradient_684.G05,Control,DMSO,5,0.8885
gradient_684,gradient,T2,684,G06,gradient_684.G06,Control,DMSO,5,0.9514
gradient_684,gradient,T2,684,G07,gradient_684.G07,Control,DMSO,5,0.3873
gradient_684,gradient,T2,684,G08,gradient_684.G08,Control,DMSO,5,0.5041
gradient_684,gradient,T2,684,G09,gradient_684.G09,Control,DMSO,5,0.5524
gradient_684,gradient,T2,684,G10,gradient_684.G10,Experimental,GENTIAN VIOLET,5,0.1597
gradient_684,gradient,T2,684,G11,gradient_684.G11,Control,DMSO,5,0.7368
gradient_684,gradient,T2,684,G12,gradient_684.G12,Control,DMSO,5,0.696
gradient_684,gradient,T2,684,G13,gradient_684.G13,Experimental,COUMOPHOS,1.66666666666667,0.7171
gradient_684,gradient,T2,684,G14,gradient_684.G14,Control,DMSO,5,0.4568
gradient_684,gradient,T2,684,G15,gradient_684.G15,Experimental,BICUCULLINE(-) METHIODIDE,3.33333333333333,0.3653
gradient_684,gradient,T2,684,G16,gradient_684.G16,Control,DMSO,5,0.8124
gradient_684,gradient,T2,684,G17,gradient_684.G17,Control,DMSO,5,0.9111
gradient_684,gradient,T2,684,G18,gradient_684.G18,Experimental,BEPHENIUM HYDROXYNAPTHOATE,1.66666666666667,0.8007
gradient_684,gradient,T2,684,G19,gradient_684.G19,Control,DMSO,5,0.8077
gradient_684,gradient,T2,684,G20,gradient_684.G20,Control,DMSO,5,0.8757
gradient_684,gradient,T2,684,G21,gradient_684.G21,Control,DMSO,5,0.7599
gradient_684,gradient,T2,684,G22,gradient_684.G22,Experimental,PHENYLMERCURIC ACETATE,6.66666666666667,0.062
gradient_684,gradient,T2,684,G23,gradient_684.G23,Control,DMSO,5,0.5926
gradient_684,gradient,T2,684,G24,gradient_684.G24,NA,NA,NA,0.3237
gradient_684,gradient,T2,684,H01,gradient_684.H01,NA,NA,NA,0.2503
gradient_684,gradient,T2,684,H02,gradient_684.H02,Control,DMSO,5,0.4547
gradient_684,gradient,T2,684,H03,gradient_684.H03,Control,DMSO,5,0.5531
gradient_684,gradient,T2,684,H04,gradient_684.H04,Control,DMSO,5,0.7211
gradient_684,gradient,T2,684,H05,gradient_684.H05,Control,DMSO,5,0.8132
gradient_684,gradient,T2,684,H06,gradient_684.H06,Control,DMSO,5,0.9645
gradient_684,gradient,T2,684,H07,gradient_684.H07,Control,DMSO,5,0.7833
gradient_684,gradient,T2,684,H08,gradient_684.H08,Control,DMSO,5,0.1897
gradient_684,gradient,T2,684,H09,gradient_684.H09,Control,DMSO,5,0.605
gradient_684,gradient,T2,684,H10,gradient_684.H10,Experimental,Hymecromone,1.66666666666667,0.5827
gradient_684,gradient,T2,684,H11,gradient_684.H11,Control,DMSO,5,0.5063
gradient_684,gradient,T2,684,H12,gradient_684.H12,Experimental,BICUCULLINE(-) METHIODIDE,1.66666666666667,0.8296
gradient_684,gradient,T2,684,H13,gradient_684.H13,Control,DMSO,5,0.7206
gradient_684,gradient,T2,684,H14,gradient_684.H14,Control,DMSO,5,0.6241
